Cons ID,Data Time,Active Import(kWh),Active Export(kWh),Reactive Import(kVArh),Reactive Export(kVArh),Apparent Import(kVAh),Apparent Export(kVAh),Active Power(kW),Meter ID,Hourly_Kwh
29574,2024-04-24 15:00:00,11675.076,27.721,3471.329,899.616,12180.21,900.042,1.021,10,1.0009999999983847
29574,2024-04-24 16:00:00,11675.221,27.721,3471.413,899.621,12180.373,900.047,0.114,10,0.1450000000004365
29574,2024-04-24 17:00:00,11675.374,27.721,3471.518,899.626,12180.549,900.052,0.126,10,0.1530000000002473
29574,2024-04-24 18:00:00,11675.538,27.721,3471.612,899.628,12180.733,900.054,0.133,10,0.1640000000006694
29574,2024-04-24 19:00:00,11675.765,27.721,3471.691,899.636,12180.973,900.062,0.172,10,0.2269999999989522
29574,2024-04-24 20:00:00,11676.023,27.721,3471.769,899.65,12181.243,900.076,0.236,10,0.2579999999998108
29574,2024-04-24 21:00:00,11676.272,27.721,3471.837,899.66,12181.501,900.086,0.225,10,0.2490000000016152
29574,2024-04-24 22:00:00,11676.565,27.721,3471.913,899.665,12181.804,900.091,0.263,10,0.2929999999996653
29574,2024-04-24 23:00:00,11676.943,27.721,3472.016,899.665,12182.195,900.091,0.349,10,0.3779999999987922
29574,2024-04-25 00:00:00,11677.215,27.721,3472.134,899.668,12182.49,900.094,0.239,10,0.272000000000844
29574,2024-04-25 01:00:00,11677.414,27.721,3472.245,899.669,12182.712,900.095,0.173,10,0.1990000000005238
29574,2024-04-25 02:00:00,11677.597,27.721,3472.334,899.669,12182.913,900.095,0.157,10,0.1829999999990832
29574,2024-04-25 03:00:00,11677.778,27.721,3472.424,899.67,12183.112,900.096,0.159,10,0.1810000000004947
29574,2024-04-25 04:00:00,11677.956,27.721,3472.508,899.672,12183.306,900.098,0.157,10,0.1779999999998835
29574,2024-04-25 05:00:00,11678.124,27.721,3472.584,899.672,12183.489,900.098,0.148,10,0.1679999999996653
29574,2024-04-25 06:00:00,11678.26,27.761,3472.661,899.774,12183.641,900.202,0.15,10,0.136000000000422
29574,2024-04-25 07:00:00,11679.253,27.761,3472.735,899.778,12184.614,900.206,0.989,10,0.9930000000003928
29574,2024-04-25 08:00:00,11679.35,27.762,3472.842,899.811,12184.738,900.239,0.113,10,0.0969999999997526
29574,2024-04-25 09:00:00,11679.489,27.762,3472.925,899.813,12184.895,900.241,0.1,10,0.1389999999992142
29574,2024-04-25 10:00:00,11680.032,27.762,3472.989,899.817,12185.433,900.245,0.515,10,0.5429999999996653
29574,2024-04-25 11:00:00,11680.177,27.762,3473.066,899.825,12185.594,900.253,0.102,10,0.1450000000004365
29574,2024-04-25 12:00:00,11680.348,27.762,3473.19,899.832,12185.794,900.26,0.155,10,0.1710000000002765
29574,2024-04-25 13:00:00,11680.695,27.778,3473.328,899.865,12186.166,900.293,0.363,10,0.3469999999997526
29574,2024-04-25 14:00:00,11680.872,27.778,3473.441,899.875,12186.367,900.303,0.16,10,0.1769999999996798
29574,2024-04-25 15:00:00,11680.993,27.783,3473.574,899.901,12186.521,900.329,0.126,10,0.121000000001004
29574,2024-04-25 16:00:00,11681.133,27.783,3473.678,899.902,12186.685,900.33,0.12,10,0.1399999999994179
29574,2024-04-25 17:00:00,11681.27,27.783,3473.775,899.907,12186.844,900.335,0.129,10,0.1370000000006257
29574,2024-04-25 18:00:00,11681.417,27.783,3473.862,899.915,12187.01,900.343,0.13,10,0.146999999999025
29574,2024-04-25 19:00:00,11681.646,27.783,3473.941,899.924,12187.252,900.352,0.176,10,0.2290000000011787
29574,2024-04-25 20:00:00,11681.973,27.783,3474.033,899.935,12187.591,900.363,0.275,10,0.326999999999316
29574,2024-04-25 21:00:00,11682.25,27.783,3474.191,899.953,12187.902,900.381,0.255,10,0.2770000000000436
29574,2024-04-25 22:00:00,11682.78,27.783,3474.328,899.966,12188.449,900.394,0.52,10,0.5300000000006548
29574,2024-04-25 23:00:00,11683.071,27.783,3474.487,899.969,12188.773,900.397,0.266,10,0.2909999999992578
29574,2024-04-26 00:00:00,11683.278,27.783,3474.616,899.975,12189.009,900.403,0.178,10,0.2070000000003347
29574,2024-04-26 01:00:00,11683.465,27.783,3474.726,899.987,12189.219,900.415,0.161,10,0.1869999999998981
29574,2024-04-26 02:00:00,11683.658,27.783,3474.834,899.994,12189.435,900.422,0.172,10,0.1929999999993015
29574,2024-04-26 03:00:00,11683.831,27.783,3474.928,899.999,12189.628,900.427,0.152,10,0.1730000000006839
29574,2024-04-26 04:00:00,11684.009,27.783,3475.012,900.003,12189.822,900.431,0.158,10,0.1779999999998835
29574,2024-04-26 05:00:00,11684.183,27.783,3475.106,900.006,12190.016,900.434,0.152,10,0.1740000000008876
29574,2024-04-26 06:00:00,11684.323,27.796,3475.229,900.014,12190.185,900.443,0.159,10,0.1399999999994179
29574,2024-04-26 07:00:00,11685.288,27.796,3475.324,900.025,12191.137,900.454,0.946,10,0.9650000000001456
29574,2024-04-26 08:00:00,11685.513,27.796,3475.39,900.033,12191.371,900.462,0.193,10,0.2250000000003638
29574,2024-04-26 09:00:00,11685.732,27.796,3475.503,900.04,12191.614,900.469,0.169,10,0.2189999999991414
29574,2024-04-26 10:00:00,11685.959,27.796,3475.597,900.042,12191.858,900.471,0.197,10,0.2270000000007712
29574,2024-04-26 11:00:00,11686.102,27.796,3475.679,900.045,12192.018,900.474,0.122,10,0.1430000000000291
29574,2024-04-26 12:00:00,11686.232,27.796,3475.753,900.047,12192.164,900.476,0.122,10,0.1299999999991996
29574,2024-04-26 13:00:00,11686.359,27.796,3475.837,900.049,12192.31,900.478,0.114,10,0.1270000000004074
29574,2024-04-26 14:00:00,11686.591,27.796,3475.954,900.05,12192.565,900.479,0.212,10,0.2319999999999709
29574,2024-04-26 15:00:00,11686.796,27.796,3476.047,900.054,12192.788,900.483,0.184,10,0.2049999999999272
29574,2024-04-26 16:00:00,11687.029,27.796,3476.186,900.054,12193.051,900.483,0.215,10,0.2330000000001746
29574,2024-04-26 17:00:00,11687.23,27.796,3476.283,900.058,12193.272,900.487,0.18,10,0.2009999999991123
29574,2024-04-26 18:00:00,11687.509,27.796,3476.366,900.062,12193.563,900.491,0.236,10,0.2790000000004511
29574,2024-04-26 19:00:00,11687.805,27.796,3476.488,900.065,12193.881,900.494,0.263,10,0.2960000000002765
29574,2024-04-26 20:00:00,11688.06,27.796,3476.624,900.073,12194.165,900.502,0.268,10,0.2549999999991996
29574,2024-04-26 21:00:00,11688.495,27.796,3476.74,900.076,12194.615,900.505,0.406,10,0.4350000000013097
29574,2024-04-26 22:00:00,11688.806,27.796,3476.851,900.081,12194.944,900.51,0.283,10,0.3109999999996944
29574,2024-04-26 23:00:00,11689.075,27.796,3476.971,900.083,12195.236,900.512,0.234,10,0.2690000000002328
29574,2024-04-27 02:00:00,11689.686,27.796,3477.28,900.091,12195.91,900.52,0.177,10,0.2029999999995198
29574,2024-04-27 03:00:00,11689.859,27.796,3477.352,900.092,12196.096,900.521,0.148,10,0.1730000000006839
29574,2024-04-27 04:00:00,11690.047,27.796,3477.444,900.094,12196.303,900.523,0.166,10,0.1880000000001018
29574,2024-04-27 05:00:00,11690.253,27.796,3477.548,900.099,12196.53,900.528,0.164,10,0.2060000000001309
29574,2024-04-27 06:00:00,11690.429,27.796,3477.621,900.1,12196.719,900.529,0.155,10,0.1759999999994761
29574,2024-04-27 07:00:00,11690.606,27.796,3477.714,900.103,12196.916,900.532,0.158,10,0.1769999999996798
29574,2024-04-27 08:00:00,11691.036,27.796,3477.819,900.107,12197.358,900.536,0.391,10,0.430000000000291
29574,2024-04-27 09:00:00,11691.137,27.82,3477.962,900.12,12197.495,900.549,0.108,10,0.1010000000005675
29574,2024-04-27 14:00:00,11692.174,27.82,3478.57,900.161,12198.663,900.59,0.13,10,0.1490000000012514
29574,2024-04-27 15:00:00,11692.303,27.825,3478.651,900.2,12198.809,900.629,0.113,10,0.1289999999989959
29574,2024-04-27 16:00:00,11692.418,27.825,3478.742,900.217,12198.946,900.646,0.114,10,0.1149999999997817
29574,2024-04-27 17:00:00,11692.562,27.825,3478.837,900.222,12199.111,900.651,0.126,10,0.1440000000002328
29574,2024-04-27 18:00:00,11692.734,27.827,3478.936,900.232,12199.304,900.661,0.154,10,0.1720000000004802
29574,2024-04-27 19:00:00,11692.914,27.838,3479.053,900.263,12199.51,900.693,0.195,10,0.180000000000291
29574,2024-04-27 20:00:00,11693.279,27.838,3479.126,900.271,12199.88,900.701,0.304,10,0.3649999999997817
29574,2024-04-27 21:00:00,11693.645,27.838,3479.205,900.278,12200.254,900.708,0.304,10,0.3659999999999854
29574,2024-04-27 22:00:00,11693.99,27.838,3479.291,900.284,12200.609,900.714,0.315,10,0.3449999999993451
29574,2024-04-27 23:00:00,11694.238,27.838,3479.384,900.292,12200.873,900.722,0.217,10,0.2479999999995925
29574,2024-04-28 00:00:00,11694.473,27.838,3479.46,900.294,12201.12,900.724,0.187,10,0.235000000000582
29574,2024-04-28 01:00:00,11694.673,27.838,3479.544,900.295,12201.336,900.725,0.157,10,0.2000000000007276
29574,2024-04-28 02:00:00,11694.865,27.838,3479.633,900.296,12201.545,900.726,0.153,10,0.1919999999990977
29574,2024-04-28 03:00:00,11695.049,27.838,3479.714,900.297,12201.744,900.727,0.149,10,0.1840000000011059
29574,2024-04-28 04:00:00,11695.222,27.838,3479.779,900.299,12201.929,900.729,0.137,10,0.1729999999988649
29574,2024-04-28 05:00:00,11695.395,27.838,3479.86,900.302,12202.118,900.732,0.145,10,0.1730000000006839
29574,2024-04-28 06:00:00,11695.537,27.867,3479.944,900.384,12202.278,900.815,0.138,10,0.1419999999998253
29574,2024-04-28 07:00:00,11695.712,27.867,3479.98,900.398,12202.456,900.829,0.119,10,0.1749999999992724
29574,2024-04-28 08:00:00,11695.888,27.867,3480.11,900.407,12202.662,900.838,0.127,10,0.1760000000012951
29574,2024-04-28 09:00:00,11696.395,27.867,3480.205,900.41,12203.175,900.841,0.485,10,0.5069999999996071
29574,2024-04-28 10:00:00,11696.609,27.867,3480.288,900.412,12203.403,900.843,0.175,10,0.2139999999999418
29574,2024-04-28 11:00:00,11696.779,27.867,3480.375,900.415,12203.591,900.846,0.133,10,0.1700000000000727
29574,2024-04-28 12:00:00,11697.696,27.867,3480.451,900.419,12204.492,900.85,0.918,10,0.9169999999994616
29574,2024-04-28 13:00:00,11698.04,27.867,3480.619,900.419,12204.869,900.85,0.321,10,0.3440000000009604
29574,2024-04-28 14:00:00,11698.198,27.867,3480.71,900.422,12205.047,900.853,0.12,10,0.157999999999447
29574,2024-04-28 15:00:00,11698.313,27.867,3480.781,900.431,12205.177,900.862,0.111,10,0.1149999999997817
29574,2024-04-28 16:00:00,11698.423,27.868,3480.837,900.458,12205.299,900.889,0.105,10,0.110000000000582
29574,2024-04-28 17:00:00,11698.544,27.868,3480.91,900.464,12205.435,900.895,0.113,10,0.120999999999185
29574,2024-04-28 18:00:00,11699.279,27.868,3481.004,900.469,12206.167,900.9,0.726,10,0.7350000000005821
29574,2024-04-28 19:00:00,11700.263,27.868,3481.072,900.476,12207.129,900.907,0.987,10,0.9840000000003783
29574,2024-04-28 20:00:00,11700.537,27.868,3481.122,900.487,12207.406,900.918,0.237,10,0.2739999999994325
29574,2024-04-28 21:00:00,11700.803,27.868,3481.203,900.49,12207.684,900.921,0.21,10,0.2659999999996216
29574,2024-04-28 22:00:00,11701.174,27.868,3481.289,900.493,12208.064,900.924,0.347,10,0.3710000000010041
29574,2024-04-28 23:00:00,11701.385,27.868,3481.367,900.505,12208.289,900.936,0.195,10,0.2109999999993306
29574,2024-04-29 00:00:00,11701.561,27.868,3481.423,900.514,12208.473,900.945,0.167,10,0.1759999999994761
29574,2024-04-29 01:00:00,11701.724,27.868,3481.499,900.527,12208.651,900.958,0.158,10,0.1630000000004656
29574,2024-04-29 02:00:00,11701.868,27.868,3481.55,900.537,12208.804,900.968,0.141,10,0.1440000000002328
29574,2024-04-29 03:00:00,11702.022,27.868,3481.623,900.551,12208.972,900.982,0.151,10,0.1540000000004511
29574,2024-04-29 04:00:00,11702.278,27.868,3481.701,900.551,12209.24,900.982,0.235,10,0.2559999999994033
29574,2024-04-29 05:00:00,11702.464,27.868,3481.755,900.553,12209.434,900.984,0.168,10,0.1859999999996944
29574,2024-04-29 06:00:00,11702.619,27.894,3481.895,900.595,12209.622,901.026,0.198,10,0.1550000000006548
29574,2024-04-29 07:00:00,11702.808,27.894,3481.97,900.602,12209.825,901.033,0.13,10,0.1890000000003056
29574,2024-04-29 08:00:00,11702.947,27.894,3482.037,900.607,12209.977,901.038,0.098,10,0.1389999999992142
29574,2024-04-29 09:00:00,11703.097,27.894,3482.126,900.608,12210.146,901.039,0.113,10,0.1499999999996362
29574,2024-04-29 10:00:00,11703.279,27.916,3482.176,900.677,12210.335,901.109,0.165,10,0.1820000000006985
29574,2024-04-29 11:00:00,11703.449,27.916,3482.275,900.678,12210.526,901.11,0.15,10,0.1700000000000727
29574,2024-04-29 12:00:00,11703.7,27.916,3482.355,900.687,12210.789,901.119,0.19,10,0.2510000000002037
29574,2024-04-29 13:00:00,11704.025,27.916,3482.481,900.693,12211.137,901.125,0.335,10,0.3249999999989086
29574,2024-04-29 14:00:00,11704.141,27.916,3482.548,900.703,12211.267,901.135,0.148,10,0.1159999999999854
29574,2024-04-29 19:00:00,11705.022,27.916,3483.002,900.74,12212.241,901.172,0.128,10,0.1630000000004656
29574,2024-04-29 20:00:00,11705.257,27.918,3483.087,900.746,12212.491,901.178,0.207,10,0.2349999999987631
29574,2024-04-29 21:00:00,11705.478,27.92,3483.161,900.765,12212.723,901.197,0.211,10,0.2209999999995489
29574,2024-04-29 22:00:00,11705.738,27.92,3483.252,900.767,12212.999,901.199,0.193,10,0.2600000000002183
29574,2024-04-29 23:00:00,11705.978,27.92,3483.351,900.768,12213.257,901.2,0.178,10,0.2399999999997817
29574,2024-04-30 00:00:00,11706.2,27.92,3483.455,900.772,12213.499,901.204,0.176,10,0.2220000000015716
29574,2024-04-30 01:00:00,11706.453,27.92,3483.523,900.776,12213.761,901.208,0.198,10,0.2529999999987922
29574,2024-04-30 02:00:00,11706.719,27.92,3483.678,900.779,12214.06,901.211,0.219,10,0.2659999999996216
29574,2024-04-30 03:00:00,11706.938,27.92,3483.786,900.784,12214.301,901.216,0.172,10,0.2190000000009604
29574,2024-04-30 04:00:00,11707.145,27.92,3483.882,900.787,12214.527,901.219,0.164,10,0.2070000000003347
29574,2024-04-30 05:00:00,11707.34,27.92,3483.961,900.791,12214.736,901.223,0.154,10,0.1949999999997089
29574,2024-04-30 06:00:00,11707.478,27.945,3484.103,900.83,12214.909,901.263,0.148,10,0.1379999999990104
29574,2024-04-30 07:00:00,11707.669,27.945,3484.205,900.844,12215.121,901.277,0.121,10,0.191000000000713
29574,2024-04-30 08:00:00,11707.855,27.945,3484.303,900.859,12215.327,901.292,0.128,10,0.1859999999996944
29574,2024-04-30 09:00:00,11708.027,27.945,3484.401,900.879,12215.52,901.312,0.117,10,0.1720000000004802
29574,2024-04-30 10:00:00,11708.245,27.945,3484.48,900.89,12215.752,901.323,0.177,10,0.2180000000007567
29574,2024-04-30 11:00:00,11708.396,27.945,3484.591,900.894,12215.928,901.327,0.123,10,0.1509999999998399
29574,2024-04-30 12:00:00,11708.729,27.945,3484.715,900.897,12216.283,901.33,0.311,10,0.3329999999987194
29574,2024-04-30 13:00:00,11708.894,27.945,3484.811,900.902,12216.468,901.335,0.145,10,0.1650000000008731
29574,2024-04-30 14:00:00,11709.048,27.951,3484.913,900.922,12216.645,901.355,0.149,10,0.1540000000004511
29574,2024-04-30 15:00:00,11709.199,27.982,3485.002,901.013,12216.815,901.447,0.152,10,0.1509999999998399
29574,2024-04-30 16:00:00,11709.354,27.991,3485.079,901.059,12216.985,901.493,0.142,10,0.1549999999988358
29574,2024-04-30 17:00:00,11709.605,27.991,3485.2,901.064,12217.261,901.498,0.247,10,0.2510000000002037
29574,2024-04-30 18:00:00,11710.148,27.991,3485.447,901.064,12217.851,901.498,0.535,10,0.5429999999996653
29574,2024-04-30 19:00:00,11710.38,27.991,3485.567,901.074,12218.108,901.508,0.2,10,0.2319999999999709
29574,2024-04-30 20:00:00,11710.635,27.991,3485.703,901.092,12218.391,901.526,0.223,10,0.2550000000010186
29574,2024-04-30 21:00:00,11711.022,27.991,3485.795,901.103,12218.788,901.537,0.358,10,0.3870000000006257
29574,2024-04-30 22:00:00,11711.293,27.991,3485.926,901.107,12219.086,901.541,0.245,10,0.2709999999988213
29574,2024-04-30 23:00:00,11711.518,27.991,3486.033,901.111,12219.332,901.545,0.19,10,0.2250000000003638
29574,2024-05-01 00:00:00,11711.709,27.991,3486.142,901.121,12219.546,901.555,0.156,10,0.191000000000713
29574,2024-05-01 01:00:00,11711.882,27.991,3486.247,901.133,12219.742,901.567,0.145,10,0.1729999999988649
29574,2024-05-01 02:00:00,11712.046,27.991,3486.338,901.145,12219.925,901.579,0.136,10,0.1640000000006694
29574,2024-05-01 03:00:00,11712.207,27.991,3486.43,901.152,12220.105,901.586,0.135,10,0.1610000000000582
29574,2024-05-01 04:00:00,11712.367,27.991,3486.532,901.158,12220.288,901.592,0.138,10,0.1599999999998544
29574,2024-05-01 05:00:00,11712.517,27.991,3486.626,901.166,12220.458,901.6,0.133,10,0.1499999999996362
29574,2024-05-01 06:00:00,11712.655,27.991,3486.71,901.171,12220.615,901.605,0.126,10,0.1380000000008294
29574,2024-05-01 07:00:00,11712.805,27.991,3486.782,901.177,12220.779,901.611,0.127,10,0.1499999999996362
29574,2024-05-01 08:00:00,11713.231,27.991,3486.873,901.181,12221.213,901.615,0.425,10,0.4259999999994761
29574,2024-05-01 09:00:00,11713.422,27.991,3486.991,901.192,12221.43,901.626,0.158,10,0.191000000000713
29574,2024-05-01 10:00:00,11713.57,27.991,3487.088,901.199,12221.599,901.633,0.127,10,0.1479999999992287
29574,2024-05-01 11:00:00,11713.704,27.991,3487.157,901.202,12221.748,901.636,0.107,10,0.1340000000000145
29574,2024-05-01 12:00:00,11713.853,27.991,3487.252,901.209,12221.917,901.643,0.122,10,0.1489999999994324
29574,2024-05-01 13:00:00,11714.012,27.991,3487.358,901.217,12222.1,901.651,0.123,10,0.1590000000014697
29574,2024-05-01 14:00:00,11714.156,27.991,3487.452,901.22,12222.265,901.654,0.128,10,0.1440000000002328
29574,2024-05-01 15:00:00,11714.283,27.991,3487.532,901.224,12222.409,901.658,0.105,10,0.1269999999985884
29574,2024-05-01 16:00:00,11714.421,27.992,3487.643,901.24,12222.573,901.674,0.124,10,0.1380000000008294
29574,2024-05-01 17:00:00,11714.576,28.014,3487.736,901.28,12222.749,901.715,0.188,10,0.1549999999988358
29574,2024-05-01 18:00:00,11715.007,28.014,3487.845,901.287,12223.193,901.722,0.447,10,0.4310000000004947
29574,2024-05-01 19:00:00,11715.209,28.014,3487.932,901.294,12223.411,901.729,0.192,10,0.202000000001135
29574,2024-05-01 20:00:00,11715.5,28.014,3488.018,901.311,12223.715,901.746,0.25,10,0.2909999999992578
29574,2024-05-01 21:00:00,11715.889,28.014,3488.107,901.317,12224.113,901.752,0.346,10,0.3889999999992142
29574,2024-05-01 22:00:00,11716.376,28.014,3488.199,901.322,12224.606,901.757,0.466,10,0.4870000000009895
29574,2024-05-01 23:00:00,11716.628,28.014,3488.266,901.342,12224.866,901.777,0.228,10,0.2520000000004074
29574,2024-05-03 00:00:00,11721.405,28.014,3490.201,901.556,12229.997,901.991,0.396,10,-1855.1299999999992
29574,2024-05-03 01:00:00,11721.58,28.014,3490.279,901.561,12230.187,901.996,0.145,10,0.1749999999992724
29574,2024-05-03 02:00:00,11721.779,28.014,3490.356,901.566,12230.4,902.001,0.174,10,0.1990000000005238
29574,2024-05-03 03:00:00,11721.986,28.014,3490.434,901.571,12230.62,902.006,0.184,10,0.2070000000003347
29574,2024-05-03 04:00:00,11722.155,28.014,3490.511,901.583,12230.804,902.018,0.141,10,0.168999999999869
29574,2024-05-03 05:00:00,11722.305,28.014,3490.573,901.598,12230.966,902.033,0.13,10,0.1499999999996362
29574,2024-05-03 06:00:00,11722.445,28.014,3490.648,901.602,12231.121,902.037,0.128,10,0.1399999999994179
29574,2024-05-03 07:00:00,11722.605,28.014,3490.738,901.605,12231.3,902.04,0.134,10,0.1599999999998544
29574,2024-05-03 08:00:00,11722.894,28.014,3490.847,901.62,12231.608,902.055,0.27,10,0.2890000000006694
29574,2024-05-03 09:00:00,11723.013,28.018,3490.95,901.63,12231.752,902.065,0.12,10,0.1190000000005966
29574,2024-05-03 10:00:00,11724.008,28.042,3491.041,901.67,12232.731,902.105,1.008,10,0.9949999999989814
29574,2024-05-03 11:00:00,11724.162,28.042,3491.099,901.677,12232.896,902.112,0.154,10,0.1540000000004511
29574,2024-05-03 12:00:00,11724.33,28.042,3491.249,901.679,12233.099,902.114,0.168,10,0.1679999999996653
29574,2024-05-03 13:00:00,11724.453,28.042,3491.344,901.681,12233.244,902.116,0.122,10,0.1229999999995925
29574,2024-05-03 14:00:00,11724.535,28.042,3491.401,901.682,12233.339,902.117,0.188,10,0.0820000000003347
29574,2024-05-03 15:00:00,11724.74,28.042,3491.536,901.683,12233.574,902.118,0.197,10,0.2049999999999272
29574,2024-05-03 16:00:00,11725.266,28.042,3491.771,901.683,12234.145,902.118,0.513,10,0.5259999999998399
29574,2024-05-03 17:00:00,11725.402,28.042,3491.857,901.688,12234.3,902.123,0.119,10,0.136000000000422
29574,2024-05-03 18:00:00,11725.535,28.042,3491.937,901.689,12234.451,902.124,0.221,10,0.1329999999998108
29574,2024-05-04 01:00:00,11727.777,28.042,3492.523,901.77,12236.767,902.205,0.234,10,0.2530000000006112
